110.0,456.0,249.003597076,456.0,110.0,480.0,249.003597076,480.0
336.0,472.0,366.01666204,472.0,336.0,501.0,366.01666204,501.0
27.0,334.0,61.0,334.0,27.0,366.0,61.0,366.0
147.0,339.0,301.012986465,339.0,147.0,359.0,301.012986465,359.0
337.0,340.983875161,367.01666204,340.983875161,337.0,372.0,367.01666204,372.0
368.0,342.0,429.0,342.0,368.0,361.0,429.0,361.0
340.0,284.982763743,455.03912378,284.982763743,340.0,314.0,455.03912378,314.0
214.0,279.0,246.0,279.0,214.0,312.0,246.0,312.0
42.0,271.0,160.0,271.0,42.0,296.0,160.0,296.0
24.0,6.93340724325,50.0192236625,6.93340724325,24.0,37.0,50.0192236625,37.0
358.0,105.0,472.0,105.0,358.0,130.0,472.0,130.0
160.0,42.0,255.047356618,42.0,160.0,69.0,255.047356618,69.0
407.0,213.0,441.0,213.0,407.0,243.0,441.0,243.0
