198.0,-38.0,255.0,-38.0,198.0,-18.0,255.0,-18.0
203.0,187.981487828,332.003875911,187.981487828,203.0,215.0,332.003875911,215.0
294.0,245.0,323.0,245.0,294.0,265.0,323.0,265.0
400.0,262.0,429.0,262.0,400.0,281.0,429.0,281.0
465.0,415.979175701,499.058772732,415.979175701,465.0,440.0,499.058772732,440.0
21.0,447.981487828,167.030818665,447.981487828,21.0,475.0,167.030818665,475.0
173.0,307.0,304.003816738,307.0,173.0,333.0,304.003816738,333.0
185.0,338.0,310.003999936,338.0,185.0,362.0,310.003999936,362.0
61.0,54.0,95.0,54.0,61.0,90.0,95.0,90.0
130.0,50.0,165.0,50.0,130.0,89.0,165.0,89.0
