63.0,-42.0,143.006249756,-42.0,63.0,-14.0,143.006249756,-14.0
164.0,-42.0,235.007041904,-42.0,164.0,-12.0,235.007041904,-12.0
260.0,-40.0,340.0,-40.0,260.0,-11.0,340.0,-11.0
358.0,-38.0,437.025312401,-38.0,358.0,-11.0,437.025312401,-11.0
76.0,32.0,122.010868281,32.0,76.0,62.0,122.010868281,62.0
123.0,33.9814878278,145.022715546,33.9814878278,123.0,61.0,145.022715546,61.0
115.0,121.0,153.0,121.0,115.0,152.0,153.0,152.0
95.0,220.981487828,145.039984013,220.981487828,95.0,248.0,145.039984013,248.0
86.0,304.0,129.011626335,304.0,86.0,335.0,129.011626335,335.0
82.0,404.0,122.0,404.0,82.0,436.0,122.0,436.0
