3.0,-23.0713376952,39.0555127546,-23.0713376952,3.0,5.0,39.0555127546,5.0
61.0,130.0,82.0,130.0,61.0,162.0,82.0,162.0
79.0,58.9412272681,110.016124839,58.9412272681,79.0,93.0,110.016124839,93.0
112.0,101.0,140.0,101.0,112.0,129.0,140.0,129.0
249.0,-43.0,270.0,-43.0,249.0,-10.0,270.0,-10.0
277.0,-45.0,348.0,-45.0,277.0,-21.0,348.0,-21.0
280.0,-22.0739727414,346.068146637,-22.0739727414,280.0,5.0,346.068146637,5.0
346.0,-45.1547594742,364.110770276,-45.1547594742,346.0,-16.0,364.110770276,-16.0
344.0,13.0,369.0,13.0,344.0,42.0,369.0,42.0
276.0,41.0,307.0,41.0,276.0,74.0,307.0,74.0
250.0,93.0,282.015621187,93.0,250.0,123.0,282.015621187,123.0
412.0,-62.1320963318,435.086792761,-62.1320963318,412.0,-28.0,435.086792761,-28.0
192.0,125.941227268,210.027756377,125.941227268,192.0,160.0,210.027756377,160.0
158.0,149.0,184.0,149.0,158.0,179.0,184.0,179.0
342.0,67.9807763375,436.021274188,67.9807763375,342.0,94.0,436.021274188,94.0
333.0,112.978271134,417.00595217,112.978271134,333.0,136.0,417.00595217,136.0
426.0,112.0,491.0,112.0,426.0,135.0,491.0,135.0
325.0,324.982763743,353.017851452,324.982763743,325.0,354.0,353.017851452,354.0
239.0,157.979175701,334.005263012,157.979175701,239.0,182.0,334.005263012,182.0
254.0,185.980007994,318.031242374,185.980007994,254.0,211.0,318.031242374,211.0
114.0,184.0,216.004901843,184.0,114.0,211.0,216.004901843,211.0
35.0,234.0,214.002793274,234.0,35.0,262.0,214.002793274,262.0
29.0,337.981487828,160.003816738,337.981487828,29.0,365.0,160.003816738,365.0
39.0,417.0,58.0,417.0,39.0,448.0,58.0,448.0
345.0,399.0,365.0,399.0,345.0,435.0,365.0,435.0
206.0,421.0,229.0,421.0,206.0,452.0,229.0,452.0
43.0,471.984378813,130.022985469,471.984378813,43.0,504.0,130.022985469,504.0
139.0,458.93944949,158.02629759,458.93944949,139.0,492.0,158.02629759,492.0
211.0,459.0,230.0,459.0,211.0,492.0,230.0,492.0
287.0,457.983875161,307.024984395,457.983875161,287.0,489.0,307.024984395,489.0
