280.0,313.979175701,411.003816738,313.979175701,280.0,338.0,411.003816738,338.0
238.0,234.98333796,437.040196945,234.98333796,238.0,265.0,437.040196945,265.0
210.0,439.983875161,456.032518176,439.983875161,210.0,471.0,456.032518176,471.0
46.0,76.920127592,68.0227155455,76.920127592,46.0,102.0,68.0227155455,102.0
34.0,118.0,84.0,118.0,34.0,138.0,84.0,138.0
110.0,82.0,134.0,82.0,110.0,105.0,134.0,105.0
129.0,119.0,176.0,119.0,129.0,140.0,176.0,140.0
208.0,119.0,241.0,119.0,208.0,140.0,241.0,140.0
241.0,121.0,267.019223663,121.0,241.0,142.0,267.019223663,142.0
440.0,216.0,454.0,216.0,440.0,234.0,454.0,234.0
369.0,205.0,384.0,205.0,369.0,224.0,384.0,224.0
246.0,203.0,265.0,203.0,246.0,221.0,265.0,221.0
134.0,201.0,150.0,201.0,134.0,223.0,150.0,223.0
135.0,145.0,151.0,145.0,135.0,167.0,151.0,167.0
231.0,145.0,247.0,145.0,231.0,165.0,247.0,165.0
19.0,203.0,31.0,203.0,19.0,221.0,31.0,221.0
25.0,315.0,52.0,315.0,25.0,344.0,52.0,344.0
162.0,307.0,184.0,307.0,162.0,332.0,184.0,332.0
232.0,284.0,251.0,284.0,232.0,308.0,251.0,308.0
390.0,296.0,408.0,296.0,390.0,319.0,408.0,319.0
476.0,284.0,493.0,284.0,476.0,306.0,493.0,306.0
