122.0,-35.0166620396,149.018512172,-35.0166620396,122.0,-5.0,149.018512172,-5.0
112.0,257.980007994,260.013512897,257.980007994,112.0,283.0,260.013512897,283.0
351.0,-39.0192236625,463.004464197,-39.0192236625,351.0,-13.0,463.004464197,-13.0
356.0,7.92602725864,392.055512755,7.92602725864,356.0,35.0,392.055512755,35.0
288.0,9.0,308.0,9.0,288.0,42.0,308.0,42.0
287.0,154.0,322.0,154.0,287.0,185.0,322.0,185.0
352.0,322.984851962,384.015621187,322.984851962,352.0,356.0,384.015621187,356.0
448.0,407.937560916,472.083189158,407.937560916,448.0,440.0,472.083189158,440.0
426.0,383.0,492.007575323,383.0,426.0,407.0,492.007575323,407.0
304.0,418.928662305,375.063352018,418.928662305,304.0,447.0,375.063352018,447.0
342.0,376.931116293,369.018512172,376.931116293,342.0,406.0,369.018512172,406.0
22.0,480.0,121.0,480.0,22.0,508.0,121.0,508.0
127.0,481.0,220.0,481.0,127.0,507.0,220.0,507.0
269.0,445.0,299.0,445.0,269.0,476.0,299.0,476.0
