20.0,425.0,46.0,425.0,20.0,455.0,46.0,455.0
235.0,426.98333796,262.018512172,426.98333796,235.0,457.0,262.018512172,457.0
252.0,390.0,284.0,390.0,252.0,423.0,284.0,423.0
384.0,414.0,466.0,414.0,384.0,440.0,466.0,440.0
31.0,248.983875161,250.002283093,248.983875161,31.0,280.0,250.002283093,280.0
68.0,289.93944949,87.0262975904,289.93944949,68.0,323.0,87.0262975904,323.0
112.0,313.0,144.0,313.0,112.0,344.0,144.0,344.0
157.0,308.0,286.034879006,308.0,157.0,335.0,286.034879006,335.0
351.0,327.778459447,373.090722034,327.778459447,351.0,364.0,373.090722034,364.0
71.0,165.980007994,151.006249756,165.980007994,71.0,191.0,151.006249756,191.0
38.0,99.9286623048,64.0192236625,99.9286623048,38.0,128.0,64.0192236625,128.0
27.0,-41.0,58.0,-41.0,27.0,-9.0,58.0,-9.0
114.0,-12.0,235.016527797,-12.0,114.0,14.0,235.016527797,14.0
194.0,-35.0,228.0,-35.0,194.0,-5.0,228.0,-5.0
302.0,-6.0,321.0,-6.0,302.0,27.0,321.0,27.0
368.0,145.0,400.0,145.0,368.0,180.0,400.0,180.0
378.0,53.9791757011,488.018180316,53.9791757011,378.0,78.0,488.018180316,78.0
449.0,-31.0,483.0,-31.0,449.0,2.0,483.0,2.0
366.0,273.0,429.007936008,273.0,366.0,301.0,429.007936008,301.0
