156.0,1.0,189.015148038,1.0,156.0,31.0,189.015148038,31.0
183.0,96.0,199.0,96.0,183.0,131.0,199.0,131.0
173.0,149.0,191.0,149.0,173.0,182.0,191.0,182.0
51.0,179.0,201.003333296,179.0,51.0,205.0,201.003333296,205.0
236.0,67.0,340.004807581,67.0,236.0,91.0,340.004807581,91.0
424.0,38.8679036682,456.062439084,38.8679036682,424.0,73.0,456.062439084,73.0
455.0,5.92866230476,481.019223663,5.92866230476,455.0,34.0,481.019223663,34.0
220.0,143.979175701,311.00549434,143.979175701,220.0,168.0,311.00549434,168.0
320.0,142.980776337,395.00666637,142.980776337,320.0,169.0,395.00666637,169.0
297.0,181.0,326.0,181.0,297.0,212.0,326.0,212.0
334.0,206.93944949,369.057096286,206.93944949,334.0,240.0,369.057096286,240.0
412.0,225.93944949,436.020824299,225.93944949,412.0,259.0,436.020824299,259.0
344.0,280.0,374.0,280.0,344.0,307.0,374.0,307.0
84.0,332.983875161,105.023796042,332.983875161,84.0,364.0,105.023796042,364.0
170.0,329.98333796,191.023796042,329.98333796,170.0,360.0,191.023796042,360.0
231.0,316.0,251.0,316.0,231.0,347.0,251.0,347.0
335.0,314.944487245,366.064449134,314.944487245,335.0,351.0,366.064449134,351.0
423.0,307.0,440.0,307.0,423.0,338.0,440.0,338.0
489.0,303.941227268,507.027756377,303.941227268,489.0,338.0,507.027756377,338.0
363.0,429.982148548,457.005318998,429.982148548,363.0,458.0,457.005318998,458.0
420.0,370.983875161,454.014702703,370.983875161,420.0,402.0,454.014702703,402.0
