450.0,12.9737024096,479.017236257,12.9737024096,450.0,32.0,479.017236257,32.0
340.0,41.0,413.06161783,41.0,340.0,61.0,413.06161783,61.0
261.0,11.9002487578,280.02629759,11.9002487578,261.0,32.0,280.02629759,32.0
113.0,11.0,135.0,11.0,113.0,30.0,135.0,30.0
205.0,48.0,251.010868281,48.0,205.0,68.0,251.010868281,68.0
189.0,173.0,330.031911283,173.0,189.0,197.0,330.031911283,197.0
292.0,244.0,427.0,244.0,292.0,268.0,427.0,268.0
344.0,306.0,365.0,306.0,344.0,326.0,365.0,326.0
462.0,327.909277966,479.029386366,327.909277966,462.0,350.0,479.029386366,350.0
304.0,320.0,325.0,320.0,304.0,339.0,325.0,339.0
186.0,276.0,206.0,276.0,186.0,296.0,206.0,296.0
239.0,220.0,258.0,220.0,239.0,237.0,258.0,237.0
145.0,204.0,167.0,204.0,145.0,242.0,167.0,242.0
147.0,267.0,167.0,267.0,147.0,332.0,167.0,332.0
63.0,330.0,169.004716876,330.0,63.0,356.0,169.004716876,356.0
177.0,309.995454639,295.004237212,309.995454639,177.0,420.0,295.004237212,420.0
427.0,362.0,458.0,362.0,427.0,385.0,458.0,385.0
