94.0,361.983875161,216.004098292,361.983875161,94.0,393.0,216.004098292,393.0
99.0,309.984851962,150.009802979,309.984851962,99.0,343.0,150.009802979,343.0
159.0,311.0,210.0,311.0,159.0,341.0,210.0,341.0
221.0,309.0,249.0,309.0,221.0,340.0,249.0,340.0
223.0,361.0,295.0,361.0,223.0,389.0,295.0,389.0
260.0,309.0,315.0,309.0,260.0,342.0,315.0,342.0
325.0,310.0,370.0,310.0,325.0,340.0,370.0,340.0
307.0,359.98333796,422.004347744,359.98333796,307.0,390.0,422.004347744,390.0
340.0,469.970613634,476.528385327,469.970613634,340.0,487.0,476.528385327,487.0
23.0,106.0,99.0065786626,106.0,23.0,125.0,99.0065786626,125.0
