124.0,72.0,158.0,72.0,124.0,102.0,158.0,102.0
38.0,142.0,119.0,142.0,38.0,165.0,119.0,165.0
127.0,139.0,222.0,139.0,127.0,164.0,222.0,164.0
34.0,175.984378813,60.0192236625,175.984378813,34.0,208.0,60.0192236625,208.0
3.0,235.0,36.0,235.0,3.0,266.0,36.0,266.0
55.0,341.982148548,179.016127983,341.982148548,55.0,370.0,179.016127983,370.0
191.0,349.986488953,211.024984395,349.986488953,191.0,387.0,211.024984395,387.0
81.0,373.981487828,109.017851452,373.981487828,81.0,401.0,109.017851452,401.0
122.0,374.0,143.0,374.0,122.0,399.0,143.0,399.0
188.0,396.0,219.016124839,396.0,188.0,423.0,219.016124839,423.0
88.0,409.0,120.0,409.0,88.0,441.0,120.0,441.0
33.0,488.976203958,101.029405407,488.976203958,33.0,510.0,101.029405407,510.0
305.0,27.7509690068,323.110770276,27.7509690068,305.0,60.0,323.110770276,60.0
328.0,19.9168108424,473.495704404,19.9168108424,328.0,44.0,473.495704404,44.0
277.0,-32.0624390838,293.031219542,-32.0624390838,277.0,0.0,293.031219542,0.0
370.0,-50.0,387.0,-50.0,370.0,-17.0,387.0,-17.0
451.0,-57.0,470.0,-57.0,451.0,-26.0,470.0,-26.0
298.0,78.9857172,318.024984395,78.9857172,298.0,114.0,318.024984395,114.0
286.0,427.980007994,387.019800039,427.980007994,286.0,453.0,387.019800039,453.0
285.0,464.935550866,302.029386366,464.935550866,285.0,496.0,302.029386366,496.0
