54.0,46.0,84.0,46.0,54.0,77.0,84.0,77.0
186.0,62.9814878278,270.02380615,62.9814878278,186.0,90.0,270.02380615,90.0
86.0,158.928662305,109.021728866,158.928662305,86.0,187.0,109.021728866,187.0
52.0,191.0,85.0,191.0,52.0,221.0,85.0,221.0
3.0,376.928662305,39.0555127546,376.928662305,3.0,405.0,39.0555127546,405.0
54.0,271.0,88.0147027034,271.0,54.0,300.0,88.0147027034,300.0
79.0,458.941227268,110.016124839,458.941227268,79.0,493.0,110.016124839,493.0
123.0,222.0,215.021736563,222.0,123.0,245.0,215.021736563,245.0
116.0,247.0,221.004761797,247.0,116.0,270.0,221.004761797,270.0
204.0,273.942903714,235.016124839,273.942903714,204.0,309.0,235.016124839,309.0
215.0,310.980007994,362.054411699,310.980007994,215.0,336.0,362.054411699,336.0
249.0,357.0,270.0,357.0,249.0,390.0,270.0,390.0
277.0,355.0,348.0,355.0,277.0,379.0,348.0,379.0
280.0,377.926027259,346.068146637,377.926027259,280.0,405.0,346.068146637,405.0
346.0,354.845240526,364.110770276,354.845240526,346.0,384.0,364.110770276,384.0
344.0,413.0,369.0,413.0,344.0,442.0,369.0,442.0
276.0,441.0,307.0,441.0,276.0,474.0,307.0,474.0
412.0,337.867903668,435.086792761,337.867903668,412.0,372.0,435.086792761,372.0
342.0,467.980776337,436.021274188,467.980776337,342.0,494.0,436.021274188,494.0
