89.0,-41.0,121.0,-41.0,89.0,-12.0,121.0,-12.0
234.0,-41.0192236625,355.037184369,-41.0192236625,234.0,-15.0,355.037184369,-15.0
399.0,-38.0172362571,432.015148038,-38.0172362571,399.0,-9.0,432.015148038,-9.0
293.0,135.981487828,370.006493233,135.981487828,293.0,163.0,370.006493233,163.0
465.0,143.0,497.0,143.0,465.0,174.0,497.0,174.0
369.0,195.0,398.0,195.0,369.0,224.0,398.0,224.0
122.0,364.98333796,149.018512172,364.98333796,122.0,395.0,149.018512172,395.0
377.0,254.0,411.014702703,254.0,377.0,284.0,411.014702703,284.0
351.0,360.980776337,463.004464197,360.980776337,351.0,387.0,463.004464197,387.0
356.0,407.926027259,392.055512755,407.926027259,356.0,435.0,392.055512755,435.0
288.0,409.0,308.0,409.0,288.0,442.0,308.0,442.0
