20.0,14.9737024096,59.0512483795,14.9737024096,20.0,34.0,59.0512483795,34.0
284.0,2.97370240956,309.019992006,2.97370240956,284.0,22.0,309.019992006,22.0
250.0,-40.0,297.0,-40.0,250.0,-17.0,297.0,-17.0
301.0,-42.0831891576,419.270875536,-42.0831891576,301.0,-18.0,419.270875536,-18.0
173.0,70.920127592,234.131006862,70.920127592,173.0,96.0,234.131006862,96.0
243.0,65.9168108424,322.227520471,65.9168108424,243.0,90.0,322.227520471,90.0
363.0,62.0,387.0,62.0,363.0,85.0,387.0,85.0
415.0,2.75096900681,436.213203436,2.75096900681,415.0,35.0,436.213203436,35.0
451.0,-10.0,483.0,-10.0,451.0,13.0,483.0,13.0
432.0,74.0,454.0,74.0,432.0,89.0,454.0,89.0
416.0,96.8132267551,511.425363505,96.8132267551,416.0,121.0,511.425363505,121.0
430.0,173.0,467.0,173.0,430.0,196.0,467.0,196.0
123.0,227.913207239,211.090862182,227.913207239,123.0,251.0,211.090862182,251.0
221.0,221.979175701,345.100765509,221.979175701,221.0,246.0,345.100765509,246.0
330.0,308.976203958,361.016124839,308.976203958,330.0,330.0,361.016124839,330.0
353.0,354.923190379,464.220501707,354.923190379,353.0,381.0,464.220501707,381.0
465.0,345.0,506.012193309,345.0,465.0,363.0,506.012193309,363.0
395.0,413.976203958,419.020824299,413.976203958,395.0,435.0,419.020824299,435.0
