118.0,-47.0,142.0,-47.0,118.0,-20.0,142.0,-20.0
151.0,-4.0,250.0,-4.0,151.0,19.0,250.0,19.0
147.0,55.0,179.0,55.0,147.0,87.0,179.0,87.0
16.0,90.9750156055,121.004761797,90.9750156055,16.0,111.0,121.004761797,111.0
34.0,112.0,126.0,112.0,34.0,130.0,126.0,130.0
76.0,131.933407243,96.0249843945,131.933407243,76.0,162.0,96.0249843945,162.0
292.0,114.0,323.016124839,114.0,292.0,141.0,323.016124839,141.0
333.0,142.0,354.0,142.0,333.0,176.0,354.0,176.0
365.0,145.980776337,507.003521083,145.980776337,365.0,172.0,507.003521083,172.0
306.0,190.0,337.0,190.0,306.0,222.0,337.0,222.0
189.0,243.0,223.014702703,243.0,189.0,274.0,223.014702703,274.0
73.0,447.0,223.0,447.0,73.0,477.0,223.0,477.0
