15.0,-25.0142828,115.04498988,-25.0142828,15.0,10.0,115.04498988,10.0
38.0,70.0,261.002242141,70.0,38.0,106.0,261.002242141,106.0
63.0,108.0,207.00347218,108.0,63.0,140.0,207.00347218,140.0
75.0,428.0,262.0,428.0,75.0,459.0,262.0,459.0
457.0,393.987806691,480.021728866,393.987806691,457.0,435.0,480.021728866,435.0
457.0,312.0,482.0,312.0,457.0,349.0,482.0,349.0
224.0,213.941227268,428.707107839,213.941227268,224.0,248.0,428.707107839,248.0
454.0,191.0,482.0,191.0,454.0,231.0,482.0,231.0
436.0,87.0,482.010868281,87.0,436.0,128.0,482.010868281,128.0
458.0,-8.01249804749,511.037722425,-8.01249804749,458.0,32.0,511.037722425,32.0
