59.0,279.0,76.0,279.0,59.0,292.0,76.0,292.0
113.0,198.916810842,291.280677585,198.916810842,113.0,223.0,291.280677585,223.0
81.0,231.916810842,267.453747616,231.916810842,81.0,256.0,267.453747616,256.0
261.0,240.0,284.0,240.0,261.0,258.0,284.0,258.0
91.0,272.916810842,280.3198352,272.916810842,91.0,297.0,280.3198352,297.0
106.0,324.0,125.0,324.0,106.0,343.0,125.0,343.0
128.0,356.913207239,254.14277625,356.913207239,128.0,380.0,254.14277625,380.0
158.0,425.975015605,192.014702703,425.975015605,158.0,446.0,192.014702703,446.0
106.0,395.972243623,126.024984395,395.972243623,106.0,414.0,126.024984395,414.0
29.0,388.982148548,61.0156211872,388.982148548,29.0,417.0,61.0156211872,417.0
92.0,451.0,112.0,451.0,92.0,468.0,112.0,468.0
117.0,452.0,150.0,452.0,117.0,475.0,150.0,475.0
151.0,387.980007994,222.028163428,387.980007994,151.0,413.0,222.028163428,413.0
225.0,390.97370241,255.01666204,390.97370241,225.0,410.0,255.01666204,410.0
