213.0,-25.0,270.078892771,-25.0,213.0,-9.0,270.078892771,-9.0
173.0,134.935550866,202.017236257,134.935550866,173.0,166.0,202.017236257,166.0
292.0,231.978271134,429.13132392,231.978271134,292.0,255.0,429.13132392,255.0
99.0,347.0,119.0,347.0,99.0,378.0,119.0,378.0
438.0,283.0,467.017236257,283.0,438.0,309.0,467.017236257,309.0
436.0,371.0,471.0142828,371.0,436.0,403.0,471.0142828,403.0
299.0,394.0,439.003571383,394.0,299.0,418.0,439.003571383,418.0
184.0,365.0,331.003401321,365.0,184.0,389.0,331.003401321,389.0
170.0,441.0,190.0,441.0,170.0,472.0,190.0,472.0
198.0,476.0,295.005154502,476.0,198.0,502.0,295.005154502,502.0
366.0,474.0,400.014702703,474.0,366.0,506.0,400.014702703,506.0
393.0,437.0,421.0,437.0,393.0,463.0,421.0,463.0
