4.0,297.916810842,64.0749531835,297.916810842,4.0,322.0,64.0749531835,322.0
22.0,330.0,129.004672795,330.0,22.0,356.0,129.004672795,356.0
65.0,289.978271134,210.031031162,289.978271134,65.0,313.0,210.031031162,313.0
183.0,314.0,338.012902689,314.0,183.0,335.0,338.012902689,335.0
306.0,268.980007994,433.015747055,268.980007994,306.0,294.0,433.015747055,294.0
251.0,352.968780458,281.01666204,352.968780458,251.0,369.0,281.01666204,369.0
282.0,350.975015605,306.020824299,350.975015605,282.0,371.0,306.020824299,371.0
195.0,182.0,317.0,182.0,195.0,206.0,317.0,206.0
134.0,147.979175701,299.012120767,147.979175701,134.0,172.0,299.012120767,172.0
269.0,126.0,461.0,126.0,269.0,151.0,461.0,151.0
348.0,78.0,484.0,78.0,348.0,103.0,484.0,103.0
330.0,36.0,367.0,36.0,330.0,54.0,367.0,54.0
371.0,36.0,406.0,36.0,371.0,51.0,406.0,51.0
41.0,100.982148548,228.042775856,100.982148548,41.0,129.0,228.042775856,129.0
142.0,23.9687804581,162.099751242,23.9687804581,142.0,40.0,162.099751242,40.0
79.0,-12.0237960416,221.031686605,-12.0237960416,79.0,9.0,221.031686605,9.0
110.0,455.0,322.0,455.0,110.0,477.0,322.0,477.0
11.0,479.0,143.015150646,479.0,11.0,503.0,143.015150646,503.0
153.0,482.979175701,231.025636813,482.979175701,153.0,507.0,231.025636813,507.0
